[LNS] Loaded map 64x64, agents: 100
[LNS] Map:
.@...@.@........................@...@.....@...@.................
.......@.............@...@.........@.........@....@.............
......................@.........@.....................@....@....
..@.@..@...........................@@.............@.@.....@....@
......@..@.........@........@...................................
.....@.@........@@............@...@..@......@.........@.....@...
............@........@.....@..................@...@...@@......@.
..@..........................@..........@........@..............
......@.@..............@...........@....................@...@...
@@................@....@..........................@....@.......@
.....@.................@....................@....@.......@@.....
.@...........................@.............@..............@.....
.@..@.....@.................@.....@@..........................@.
.........@@......@.@.............@..........@................@..
....@....@..............@..@............@..@...@..........@.....
....@............@...........@.@...@........@.....@.............
..............................................@..@..............
..@.......@...@...............................@..........@......
......................@.@......@.....@@.......@...@.@...........
@......@..........@....@..............................@....@....
@.@..........@......@..@............@..@.......@.....@........@.
....@.....@...@..@...........@.@@@..........@@..@........@......
...............@.....@@....................@...............@....
..@.@..@@@.@.....@..............@...@.........@.................
..........@......@..............@........@.......@...@..........
..................@..................................@.@.....@..
@....@...@@...@..........@....................@.................
........@.......@.@....................................@...@.@.@
@................@.........@......@..@..............@...........
....@..@..@@............@........................@..............
..................................@..@...........@...........@..
........@..........@.........@........@.....@..............@.@..
................@...........@..............@........@........@..
...@...@...........@.......@.....................@..............
.....@.............@...................@.@................@.....
...@.....@..........@@..........@..........................@....
....@...@..............@..............@.@............@.......@..
.......@....................................@.............@.....
.................@@.....@....@................@.................
.....@..@..........@....@....@@.........@..@....@..@.........@..
..@.......@.@......@..........@.@@....................@....@....
..............@...........................@....@................
.....@...........@.............@....@........................@..
....@......@........@........@......@..........@.....@.@........
..@@....@..........@..@...............@.................@..@....
..................@.........@@.....@.................@......@...
...................@.........@...@.........@........@......@....
..@...@.....@......................................@........@...
@..............@............................@.....@...@@........
............................@............@..@......@............
.............................@.@@..........@....@......@..@.....
.....@.....@................@@@.@......................@..@@....
...@.@...@.........@............@...................@...........
....@..................@.......@@.......@..@..........@....@.@..
.....................@@...@..@...............@.......@..@......@
...................@......@......@............@................@
.......@..@..@.@..@.@..@@..@....@@..........@...................
..................@...........................@@@...@...........
...........................@....@.........@.....................
........@..........@......@........@............................
...............................@..................@.@...........
........................@....................@.......@........@.
..@..........................@..@...@.....@.@.........@.........
@@.........@@@.............@....@..................@........@.@@
[LNS] Agents (start -> goal):
  Agent 0: (42,38) -> (8,9)
[LNS] Agent 53 entered the zone at timestep 10
[LNS] Agent 53 exited the zone at timestep 13
[LNS] Agent 53 exited the zone at timestep 12
  Agent 53 local segment t=[10,12] len=3
[LNS] Agent 56 entered the zone at timestep 31
[LNS] Agent 56 exited the zone at timestep 43
[LNS] Agent 56 exited the zone at timestep 42
  Agent 56 local segment t=[31,42] len=12
[LNS] Agent 59 entered the zone at timestep 22
[LNS] Agent 59 exited the zone at timestep 39
[LNS] Agent 59 exited the zone at timestep 38
  Agent 59 local segment t=[22,38] len=17
[LNS] Agent 63 entered the zone at timestep 31
[LNS] Agent 63 exited the zone at timestep 34
[LNS] Agent 63 exited the zone at timestep 33
  Agent 63 local segment t=[31,33] len=3
[LNS] Agent 66 entered the zone at timestep 44
[LNS] Agent 66 exited the zone at timestep 47
  Agent 66 local segment t=[44,47] len=4
[LNS] Agent 67 entered the zone at timestep 36
[LNS] Agent 67 exited the zone at timestep 47
  Agent 67 local segment t=[36,47] len=12
[LNS] Agent 68 entered the zone at timestep 43
[LNS] Agent 68 exited the zone at timestep 47
[LNS] Agent 68 exited the zone at timestep 46
  Agent 68 local segment t=[43,46] len=4
[LNS] Agent 73 entered the zone at timestep 5
[LNS] Agent 73 exited the zone at timestep 9
[LNS] Agent 73 exited the zone at timestep 8
  Agent 73 local segment t=[5,8] len=4
[LNS] Agent 74 entered the zone at timestep 25
[LNS] Agent 74 exited the zone at timestep 31
[LNS] Agent 74 exited the zone at timestep 30
  Agent 74 local segment t=[25,30] len=6
[LNS] Agent 78 entered the zone at timestep 30
[LNS] Agent 78 exited the zone at timestep 40
[LNS] Agent 78 exited the zone at timestep 39
  Agent 78 local segment t=[30,39] len=10
[LNS] Agent 79 entered the zone at timestep 24
[LNS] Agent 79 exited the zone at timestep 28
[LNS] Agent 79 entered the zone at timestep 29
[LNS] Agent 79 exited the zone at timestep 30
[LNS] Agent 79 exited the zone at timestep 29
[LNS] Agent 79 returned to the zone 1 times within time window
  Agent 79 local segment t=[24,29] len=6
[LNS] Agent 84 entered the zone at timestep 17
[LNS] Agent 84 exited the zone at timestep 29
[LNS] Agent 84 exited the zone at timestep 28
  Agent 84 local segment t=[17,28] len=12
[LNS] Agent 87 entered the zone at timestep 5
[LNS] Agent 87 exited the zone at timestep 10
[LNS] Agent 87 exited the zone at timestep 9
  Agent 87 local segment t=[5,9] len=5
[LNS] Agent 88 entered the zone at timestep 41
[LNS] Agent 88 exited the zone at timestep 42
[LNS] Agent 88 exited the zone at timestep 41
  Agent 88 local segment t=[41,41] len=1
[LNS] Agent 89 entered the zone at timestep 5
[LNS] Agent 89 exited the zone at timestep 6
[LNS] Agent 89 exited the zone at timestep 5
  Agent 89 local segment t=[5,5] len=1
[LNS] Agent 90 entered the zone at timestep 22
[LNS] Agent 90 exited the zone at timestep 31
[LNS] Agent 90 exited the zone at timestep 30
  Agent 90 local segment t=[22,30] len=9
[LNS] Agent 91 entered the zone at timestep 26
[LNS] Agent 91 exited the zone at timestep 31
[LNS] Agent 91 entered the zone at timestep 32
[LNS] Agent 91 exited the zone at timestep 38
[LNS] Agent 91 entered the zone at timestep 40
[LNS] Agent 91 exited the zone at timestep 41
[LNS] Agent 91 exited the zone at timestep 40
[LNS] Agent 91 returned to the zone 2 times within time window
  Agent 91 local segment t=[26,40] len=15
[LNS] Agent 93 entered the zone at timestep 18
[LNS] Agent 93 exited the zone at timestep 39
[LNS] Agent 93 exited the zone at timestep 38
  Agent 93 local segment t=[18,38] len=21
[LNS] Step 8: Creating aligned MDDs for local problem...
[LNS] Zone MDD length: 43 (from t=5 to t=47)
  Agent 93 MDD: start=(42,46) goal=(41,27) path_length=21 active levels=[13,33] of 43
  Agent 91 MDD: start=(44,43) goal=(39,34) path_length=15 active levels=[21,35] of 43
  Agent 90 MDD: start=(39,41) goal=(43,37) path_length=9 active levels=[17,25] of 43
  Agent 47 MDD: start=(44,41) goal=(39,41) path_length=6 active levels=[11,16] of 43
  Agent 89 MDD: start=(41,45) goal=(41,45) path_length=1 active levels=[0,0] of 43
  Agent 30 MDD: start=(43,45) goal=(39,34) path_length=16 active levels=[0,15] of 43
  Agent 1 MDD: start=(42,33) goal=(41,27) path_length=8 active levels=[11,18] of 43
  Agent 88 MDD: start=(41,27) goal=(41,27) path_length=1 active levels=[36,36] of 43
  Agent 17 MDD: start=(44,41) goal=(39,41) path_length=6 active levels=[23,28] of 43
  Agent 44 MDD: start=(44,41) goal=(42,46) path_length=8 active levels=[9,16] of 43
  Agent 73 MDD: start=(39,34) goal=(42,34) path_length=4 active levels=[0,3] of 43
  Agent 37 MDD: start=(39,34) goal=(39,34) path_length=1 active levels=[40,40] of 43
  Agent 11 MDD: start=(43,37) goal=(42,46) path_length=11 active levels=[23,33] of 43
  Agent 66 MDD: start=(43,37) goal=(41,36) path_length=4 active levels=[39,42] of 43
  Agent 7 MDD: start=(41,27) goal=(41,38) path_length=13 active levels=[30,42] of 43
  Agent 5 MDD: start=(39,41) goal=(39,41) path_length=9 active levels=[34,42] of 43
  Agent 63 MDD: start=(41,46) goal=(43,46) path_length=3 active levels=[26,28] of 43
  Agent 26 MDD: start=(42,41) goal=(40,28) path_length=16 active levels=[0,15] of 43
  Agent 84 MDD: start=(44,45) goal=(40,38) path_length=12 active levels=[12,23] of 43
  Agent 13 MDD: start=(41,45) goal=(42,46) path_length=3 active levels=[32,34] of 43
  Agent 59 MDD: start=(40,42) goal=(42,28) path_length=17 active levels=[17,33] of 43
  Agent 0 MDD: start=(40,35) goal=(39,34) path_length=3 active levels=[0,2] of 43
  Agent 87 MDD: start=(41,34) goal=(40,37) path_length=5 active levels=[0,4] of 43
  Agent 48 MDD: start=(41,45) goal=(44,45) path_length=4 active levels=[6,9] of 43
  Agent 50 MDD: start=(44,43) goal=(40,38) path_length=10 active levels=[19,28] of 43
  Agent 79 MDD: start=(40,39) goal=(43,37) path_length=6 active levels=[19,24] of 43
  Agent 53 MDD: start=(42,28) goal=(40,28) path_length=3 active levels=[5,7] of 43
  Agent 56 MDD: start=(44,45) goal=(40,38) path_length=12 active levels=[26,37] of 43
  Agent 67 MDD: start=(41,27) goal=(42,37) path_length=12 active levels=[31,42] of 43
  Agent 68 MDD: start=(41,44) goal=(44,44) path_length=4 active levels=[38,41] of 43
  Agent 15 MDD: start=(40,39) goal=(43,45) path_length=10 active levels=[3,12] of 43
  Agent 74 MDD: start=(43,40) goal=(39,41) path_length=6 active levels=[20,25] of 43
  Agent 78 MDD: start=(44,42) goal=(40,37) path_length=10 active levels=[25,34] of 43
[LNS] Created 33 local MDDs
[LNS] Step 9: Creating CNF for local problem...
[LNS] Created lazy CNF with 1135 clauses and 492 variables
[LNS] Step 9b: Extracting collision clauses...
[LNS] Conflict 6 agents: 73 and 0
[LNS] Conflict 6 timestep: 6
[LNS] Conflict 6 positions: 40,34
[LNS] Conflict 20 agents: 30 and 15
[LNS] Conflict 20 timestep: 11
[LNS] Conflict 20 positions: 42,40
[LNS] Conflict 36 agents: 93 and 84
[LNS] Conflict 36 timestep: 19
[LNS] Conflict 36 positions: 42,45
[LNS] Conflict 38 agents: 93 and 84
[LNS] Conflict 38 timestep: 20
[LNS] Conflict 38 positions: 42,44
[LNS] Conflict 41 agents: 93 and 84
[LNS] Conflict 41 timestep: 21
[LNS] Conflict 41 positions: 42,43
[LNS] Conflict 42 agents: 93 and 84
[LNS] Conflict 42 timestep: 22
[LNS] Conflict 42 positions: 42,42
[LNS] Conflict 44 agents: 93 and 84
[LNS] Conflict 44 timestep: 23
[LNS] Conflict 44 positions: 42,41
[LNS] Conflict 46 agents: 90 and 59
[LNS] Conflict 46 timestep: 23
[LNS] Conflict 46 positions: 40,41
[LNS] Conflict 47 agents: 93 and 84
[LNS] Conflict 47 timestep: 24
[LNS] Conflict 47 positions: 41,41
[LNS] Conflict 48 agents: 93 and 59
[LNS] Conflict 48 timestep: 24
[LNS] Conflict 48 positions: 41,41
[LNS] Conflict 49 agents: 84 and 59
[LNS] Conflict 49 timestep: 24
[LNS] Conflict 49 positions: 41,41
[LNS] Conflict 52 agents: 93 and 84
[LNS] Conflict 52 timestep: 25
[LNS] Conflict 52 positions: 41,40
[LNS] Conflict 54 agents: 93 and 59
[LNS] Conflict 54 timestep: 25
[LNS] Conflict 54 positions: 41,40
[LNS] Conflict 55 agents: 84 and 59
[LNS] Conflict 55 timestep: 25
[LNS] Conflict 55 positions: 41,40
[LNS] Conflict 58 agents: 93 and 59
[LNS] Conflict 58 timestep: 26
[LNS] Conflict 58 positions: 41,39
[LNS] Conflict 61 agents: 93 and 90
[LNS] Conflict 61 timestep: 27
[LNS] Conflict 61 positions: 41,38
[LNS] Conflict 62 agents: 93 and 59
[LNS] Conflict 62 timestep: 27
[LNS] Conflict 62 positions: 41,38
[LNS] Conflict 63 agents: 90 and 59
[LNS] Conflict 63 timestep: 27
[LNS] Conflict 63 positions: 41,38
[LNS] Conflict 64 agents: 93 and 90
[LNS] Conflict 64 timestep: 28
[LNS] Conflict 64 positions: 41,37
[LNS] Conflict 65 agents: 93 and 59
[LNS] Conflict 65 timestep: 28
[LNS] Conflict 65 positions: 41,37
[LNS] Conflict 66 agents: 90 and 59
[LNS] Conflict 66 timestep: 28
[LNS] Conflict 66 positions: 41,37
[LNS] Conflict 68 agents: 93 and 59
[LNS] Conflict 68 timestep: 29
[LNS] Conflict 68 positions: 41,36
[LNS] Conflict 70 agents: 91 and 17
[LNS] Conflict 70 timestep: 29
[LNS] Conflict 70 positions: 43,41
[LNS] Conflict 71 agents: 90 and 11
[LNS] Conflict 71 timestep: 29
[LNS] Conflict 71 positions: 42,37
[LNS] Conflict 73 agents: 93 and 59
[LNS] Conflict 73 timestep: 30
[LNS] Conflict 73 positions: 41,35
[LNS] Conflict 77 agents: 93 and 59
[LNS] Conflict 77 timestep: 31
[LNS] Conflict 77 positions: 41,34
[LNS] Conflict 79 agents: 93 and 59
[LNS] Conflict 79 timestep: 32
[LNS] Conflict 79 positions: 41,33
[LNS] Conflict 80 agents: 93 and 59
[LNS] Conflict 80 timestep: 33
[LNS] Conflict 80 positions: 41,32
[LNS] Conflict 81 agents: 78 and 11
[LNS] Conflict 81 timestep: 33
[LNS] Conflict 81 positions: 42,41
[LNS] Conflict 84 agents: 93 and 59
[LNS] Conflict 84 timestep: 34
[LNS] Conflict 84 positions: 41,31
[LNS] Conflict 90 agents: 93 and 59
[LNS] Conflict 90 timestep: 35
[LNS] Conflict 90 positions: 41,30
[LNS] Conflict 92 agents: 93 and 67
[LNS] Conflict 92 timestep: 37
[LNS] Conflict 92 positions: 41,28
[LNS] Conflict 113 agents: 67 and 66
[LNS] Conflict 113 timestep: 46
[LNS] Conflict 113 positions: 41,37
[LNS] Conflict 172 agents: 93 and 7
[LNS] Conflict 172 timestep: 36
[LNS] Conflict 172 positions: 41,29 and 41,28
[LNS] Conflict 173 agents: 93 and 7
[LNS] Conflict 173 timestep: 36
[LNS] Conflict 173 positions: 41,29 and 41,28
[LNS] Extracted 33 vertex collision clauses
[LNS] Extracted 1 edge collision clauses
[LNS] Final local CNF: 1135 total clauses
[LNS] Step 10: Starting lazy solving of conflict zone...
[LNS] Starting lazy solving of conflict zone...
[LNS] Adding 33 pre-discovered vertex collisions...
[LNS] Adding 1 pre-discovered edge collisions...
[LNS] Discovered edge collisions: 
[LNS] Lazy solving iteration 1...
DEBUG: CNF has 1169 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1169 clauses to MiniSAT
[LNS] Local problem is unsatisfiable after 1 iterations
[LNS] No Solution found -> Safety run solving without assignment
[LNS] Lazy solving iteration 2...
DEBUG: CNF has 1169 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1169 clauses to MiniSAT
[LNS] Local problem is unsatisfiable after 2 iterations
[LNS] No Solution found + Safety run failed -> UNSAT
[LNS] Failed to find local solution after 1000000 iterations
[LNS] Local problem appears to be unsatisfiable in current zone
[LNS] Local problem appears to be unsatisfiable in current zone
[LNS] Attempting resolution with expansion factor 0...
[LNS] Trying waiting time strategy with original bucket...
[LNS] Starting waiting time strategy...
[LNS] Chosen agents involved in conflicts: 11 15 59 67 73 90 91 93 
[LNS] Found 8 agents in conflicts with, all with waiting time:
[LNS] Waiting time attempt 1...
[LNS] Will expand MDD for 8 chosen agents involved in 34 conflicts
  Agent 11 used 1 waiting timesteps, 56 remaining
[LNS] Expanding MDD for agent 11 by 1 timestep
[LNS] Updated agent 11 entry/exit time: [28, 39]
  Agent 15 used 1 waiting timesteps, 60 remaining
[LNS] Expanding MDD for agent 15 by 1 timestep
[LNS] Updated agent 15 entry/exit time: [8, 18]
  Agent 59 used 1 waiting timesteps, 39 remaining
[LNS] Expanding MDD for agent 59 by 1 timestep
[LNS] Updated agent 59 entry/exit time: [22, 39]
  Agent 67 used 1 waiting timesteps, 29 remaining
[LNS] Expanding MDD for agent 67 by 1 timestep
[LNS] Updated agent 67 entry/exit time: [36, 48]
  Agent 73 used 1 waiting timesteps, 75 remaining
[LNS] Expanding MDD for agent 73 by 1 timestep
[LNS] Updated agent 73 entry/exit time: [5, 9]
  Agent 90 used 1 waiting timesteps, 63 remaining
[LNS] Expanding MDD for agent 90 by 1 timestep
[LNS] Updated agent 90 entry/exit time: [22, 31]
  Agent 91 used 1 waiting timesteps, 36 remaining
[LNS] Expanding MDD for agent 91 by 1 timestep
[LNS] Updated agent 91 entry/exit time: [26, 41]
  Agent 93 used 1 waiting timesteps, 59 remaining
[LNS] Expanding MDD for agent 93 by 1 timestep
[LNS] Updated agent 93 entry/exit time: [18, 39]
[LNS] Time window extended: [5, 47] -> [5, 48]
[LNS] Found 4 new agents in extended time window: 5 7 66 67 
[LNS] Local zone agents: 93 91 90 47 89 30 1 88 17 44 73 37 11 66 7 5 63 26 84 13 59 0 87 48 50 79 53 56 67 68 15 74 78 
[LNS] New agents already in local zone: 5 7 66 67 
[LNS] New agent 5 was present at the previous last timestep
[LNS] New agent 5 is a continuing agent
[LNS] New agent 5 local segment t=[39,48] len=10
[LNS] Created MDD for new agent 5
[LNS] New agent 7 was present at the previous last timestep
[LNS] New agent 7 is a continuing agent
[LNS] New agent 7 local segment t=[35,48] len=14
[LNS] Created MDD for new agent 7
[LNS] New agent 66 was present at the previous last timestep
[LNS] New agent 66 is a continuing agent
[LNS] New agent 66 local segment t=[44,48] len=5
[LNS] Created MDD for new agent 66
[LNS] Recreating local CNF with expanded MDDs
[LNS] Attempting lazy solving with expanded MDD...
[LNS] Starting lazy solving of conflict zone...
[LNS] Adding 33 pre-discovered vertex collisions...
[LNS] Adding 1 pre-discovered edge collisions...
[LNS] Discovered edge collisions: 
[LNS] Lazy solving iteration 1...
DEBUG: CNF has 1943 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1943 clauses to MiniSAT
DEBUG: Clause load summary: input=1943, added=1943, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=95, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=96
DEBUG: After adding clauses, solver has 1752 clauses and 700 variables
DEBUG: MiniSAT found 700 variables
DEBUG: Assignment size: 700
DEBUG: First few assignment values: 1 0 1 0 1 1 0 1 0 0 
[LNS] Found solution with 700 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 700
Input assignment: 1 0 1 0 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 1 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 1 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 1 1 0 1 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 1 1 1 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 33 agents
[LNS] Adjusting collisions by start_t: 5
[LNS] Found 16 vertex collisions and 6 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 2...
DEBUG: CNF has 1965 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1965 clauses to MiniSAT
[LNS] Local problem is unsatisfiable after 2 iterations
[LNS] No Solution found -> Safety run solving without assignment
[LNS] Lazy solving iteration 3...
DEBUG: CNF has 1965 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1965 clauses to MiniSAT
[LNS] Local problem is unsatisfiable after 3 iterations
[LNS] No Solution found + Safety run failed -> UNSAT
[LNS] Failed to find local solution after 10000 iterations
[LNS] Local problem appears to be unsatisfiable in current zone
[LNS] Expanded MDD did not resolve conflicts, trying next agent...
[LNS] Current conflicts: 22
[LNS] Updated collision tracking: 49 vertex collisions, 7 edge collisions
[LNS] Waiting time attempt 2...
[LNS] Will expand MDD for 10 chosen agents involved in 22 conflicts
  Agent 7 used 1 waiting timesteps, 56 remaining
[LNS] Expanding MDD for agent 7 by 1 timestep
[LNS] Updated agent 7 entry/exit time: [35, 49]
  Agent 11 used 1 waiting timesteps, 55 remaining
[LNS] Expanding MDD for agent 11 by 1 timestep
[LNS] Updated agent 11 entry/exit time: [28, 40]
  Agent 15 used 1 waiting timesteps, 59 remaining
[LNS] Expanding MDD for agent 15 by 1 timestep
[LNS] Updated agent 15 entry/exit time: [8, 19]
  Agent 59 used 1 waiting timesteps, 38 remaining
[LNS] Expanding MDD for agent 59 by 1 timestep
[LNS] Updated agent 59 entry/exit time: [22, 40]
  Agent 67 used 1 waiting timesteps, 28 remaining
[LNS] Expanding MDD for agent 67 by 1 timestep
[LNS] Updated agent 67 entry/exit time: [36, 49]
  Agent 73 used 1 waiting timesteps, 74 remaining
[LNS] Expanding MDD for agent 73 by 1 timestep
[LNS] Updated agent 73 entry/exit time: [5, 10]
  Agent 79 used 1 waiting timesteps, 33 remaining
[LNS] Expanding MDD for agent 79 by 1 timestep
[LNS] Updated agent 79 entry/exit time: [24, 30]
  Agent 90 used 1 waiting timesteps, 62 remaining
[LNS] Expanding MDD for agent 90 by 1 timestep
[LNS] Updated agent 90 entry/exit time: [22, 32]
  Agent 91 used 1 waiting timesteps, 35 remaining
[LNS] Expanding MDD for agent 91 by 1 timestep
[LNS] Updated agent 91 entry/exit time: [26, 42]
  Agent 93 used 1 waiting timesteps, 58 remaining
[LNS] Expanding MDD for agent 93 by 1 timestep
[LNS] Updated agent 93 entry/exit time: [18, 40]
[LNS] Time window extended: [5, 47] -> [5, 49]
[LNS] Found 5 new agents in extended time window: 5 7 37 66 67 
[LNS] Local zone agents: 93 91 90 47 89 30 1 88 17 44 73 37 11 66 7 5 63 26 84 13 59 0 87 48 50 79 53 56 67 68 15 74 78 
[LNS] New agents already in local zone: 5 7 37 66 67 
[LNS] New agent 5 was present at the previous last timestep
[LNS] New agent 5 is a continuing agent
[LNS] New agent 5 local segment t=[39,49] len=11
[LNS] Created MDD for new agent 5
[LNS] New agent 37 was not present at the previous last timestep
[LNS] New agent 37 is a returning agent
[LNS] New agent 37 entry/exit time: [45,45]
[LNS] New agent 37 end time is not the same as new_end_t - 1
[LNS] New agent 37 new_end_t: 49
will relay on the agent path to stay in the zone until new_end_t
[LNS] Expanded time window for agent 37 to [45, 49]
[LNS] Expanded MDD for agent 37 to timestep 49
[LNS] New agent 66 was present at the previous last timestep
[LNS] New agent 66 is a continuing agent
[LNS] New agent 66 local segment t=[44,49] len=6
[LNS] Created MDD for new agent 66
[LNS] Recreating local CNF with expanded MDDs
[LNS] Attempting lazy solving with expanded MDD...
[LNS] Starting lazy solving of conflict zone...
[LNS] Adding 49 pre-discovered vertex collisions...
[LNS] Adding 7 pre-discovered edge collisions...
[LNS] Discovered edge collisions: 
[LNS] Lazy solving iteration 1...
DEBUG: CNF has 3958 clauses
DEBUG: First clause: 1 
DEBUG: Adding 3958 clauses to MiniSAT
DEBUG: Clause load summary: input=3958, added=3958, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=94, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=108
DEBUG: After adding clauses, solver has 3756 clauses and 1046 variables
DEBUG: MiniSAT found 1046 variables
DEBUG: Assignment size: 1046
DEBUG: First few assignment values: 1 0 1 0 1 1 0 1 0 0 
[LNS] Found solution with 1046 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 1046
